,depths,Eu_480.0,Ed_480.0,Eo_480.0,Eod_480.0,Eou_480.0,a_480.0,b_480.0,bb_480.0,Eu_540.0,Ed_540.0,Eo_540.0,Eod_540.0,Eou_540.0,a_540.0,b_540.0,bb_540.0,Eu_600.0,Ed_600.0,Eo_600.0,Eod_600.0,Eou_600.0,a_600.0,b_600.0,bb_600.0
103,1.02,0.0093848,0.019337,0.057126,0.036167,0.020959,0.043,110.0,0.231,0.0070516,0.015199,0.044135,0.028299,0.015836,0.065,110.0,0.231,0.0036423,0.0090846,0.025039,0.016689,0.0083503,0.133,110.0,0.231
104,1.03,0.0092941,0.019221,0.056707,0.035937,0.020771,0.043,110.0,0.231,0.00698,0.015099,0.043784,0.028098,0.015686,0.065,110.0,0.231,0.0035985,0.0090077,0.02479,0.016535,0.0082545,0.133,110.0,0.231
105,1.04,0.0092037,0.019107,0.056292,0.035709,0.020584,0.043,110.0,0.231,0.0069088,0.014999,0.043437,0.027901,0.015536,0.065,110.0,0.231,0.0035551,0.0089314,0.024545,0.016385,0.0081599,0.133,110.0,0.231
106,1.05,0.0091135,0.018992,0.055879,0.035482,0.020397,0.043,110.0,0.231,0.0068379,0.0149,0.043093,0.027705,0.015388,0.065,110.0,0.231,0.003512,0.0088559,0.024303,0.016237,0.0080664,0.133,110.0,0.231
107,1.06,0.0090236,0.018878,0.055468,0.035257,0.020212,0.043,110.0,0.231,0.0067672,0.014802,0.042751,0.027511,0.01524,0.065,110.0,0.231,0.0034692,0.0087809,0.024065,0.016091,0.0079738,0.133,110.0,0.231
108,1.07,0.0089338,0.018765,0.055059,0.035033,0.020027,0.043,110.0,0.231,0.0066968,0.014704,0.042411,0.027318,0.015093,0.065,110.0,0.231,0.0034267,0.0087066,0.023829,0.015947,0.007882,0.133,110.0,0.231
109,1.08,0.0088443,0.018652,0.054652,0.03481,0.019842,0.043,110.0,0.231,0.0066267,0.014606,0.042074,0.027127,0.014946,0.065,110.0,0.231,0.0033845,0.0086328,0.023595,0.015804,0.007791,0.133,110.0,0.231
110,1.09,0.0087551,0.018539,0.054247,0.034588,0.019659,0.043,110.0,0.231,0.0065569,0.014509,0.041738,0.026937,0.014801,0.065,110.0,0.231,0.0033425,0.0085597,0.023364,0.015664,0.0077007,0.133,110.0,0.231
111,1.1,0.008666,0.018427,0.053843,0.034367,0.019475,0.043,110.0,0.231,0.0064872,0.014412,0.041404,0.026749,0.014656,0.065,110.0,0.231,0.0033008,0.008487,0.023135,0.015524,0.007611,0.133,110.0,0.231
112,1.11,0.0085771,0.018315,0.05344,0.034148,0.019292,0.043,110.0,0.231,0.0064178,0.014316,0.041072,0.026561,0.014511,0.065,110.0,0.231,0.0032593,0.008415,0.022908,0.015386,0.0075219,0.133,110.0,0.231
113,1.12,0.0084884,0.018203,0.053039,0.033929,0.01911,0.043,110.0,0.231,0.0063485,0.01422,0.040742,0.026375,0.014367,0.065,110.0,0.231,0.0032181,0.0083434,0.022683,0.015249,0.0074334,0.133,110.0,0.231
114,1.1300000000000001,0.0083999,0.018092,0.052639,0.033711,0.018928,0.043,110.0,0.231,0.0062795,0.014125,0.040413,0.026189,0.014223,0.065,110.0,0.231,0.0031771,0.0082724,0.022459,0.015114,0.0073455,0.133,110.0,0.231
115,1.1400000000000001,0.0083116,0.017981,0.05224,0.033494,0.018746,0.043,110.0,0.231,0.0062107,0.01403,0.040085,0.026005,0.01408,0.065,110.0,0.231,0.0031363,0.0082019,0.022238,0.014979,0.0072581,0.133,110.0,0.231
116,1.1500000000000001,0.0082234,0.017871,0.051842,0.033277,0.018565,0.043,110.0,0.231,0.0061421,0.013935,0.039759,0.025822,0.013937,0.065,110.0,0.231,0.0030958,0.0081319,0.022017,0.014846,0.0071712,0.133,110.0,0.231
117,1.16,0.0081354,0.017761,0.051446,0.033062,0.018384,0.043,110.0,0.231,0.0060737,0.013841,0.039434,0.025639,0.013795,0.065,110.0,0.231,0.0030554,0.0080624,0.021799,0.014714,0.0070848,0.133,110.0,0.231
118,1.17,0.0080475,0.017651,0.051051,0.032847,0.018204,0.043,110.0,0.231,0.0060055,0.013748,0.03911,0.025457,0.013653,0.065,110.0,0.231,0.0030152,0.0079934,0.021582,0.014583,0.0069989,0.133,110.0,0.231
119,1.18,0.0079599,0.017541,0.050656,0.032633,0.018023,0.043,110.0,0.231,0.0059374,0.013654,0.038788,0.025276,0.013512,0.065,110.0,0.231,0.0029753,0.0079249,0.021366,0.014453,0.0069134,0.133,110.0,0.231
120,1.19,0.0078723,0.017432,0.050263,0.032419,0.017844,0.043,110.0,0.231,0.0058695,0.013561,0.038467,0.025096,0.013371,0.065,110.0,0.231,0.0029355,0.0078568,0.021152,0.014324,0.0068283,0.133,110.0,0.231
121,1.2,0.0077849,0.017323,0.049871,0.032207,0.017664,0.043,110.0,0.231,0.0058018,0.013469,0.038147,0.024917,0.01323,0.065,110.0,0.231,0.0028959,0.0077892,0.02094,0.014196,0.0067437,0.133,110.0,0.231
122,1.21,0.0076977,0.017214,0.049479,0.031994,0.017485,0.043,110.0,0.231,0.0057342,0.013376,0.037828,0.024739,0.01309,0.065,110.0,0.231,0.0028564,0.0077221,0.020728,0.014069,0.0066595,0.133,110.0,0.231
123,1.22,0.0076106,0.017106,0.049089,0.031783,0.017306,0.043,110.0,0.231,0.0056668,0.013284,0.037511,0.024561,0.01295,0.065,110.0,0.231,0.0028172,0.0076554,0.020518,0.013943,0.0065756,0.133,110.0,0.231
124,1.23,0.0075236,0.016998,0.0487,0.031572,0.017127,0.043,110.0,0.231,0.0055996,0.013193,0.037194,0.024384,0.01281,0.065,110.0,0.231,0.0027781,0.0075892,0.02031,0.013818,0.0064922,0.133,110.0,0.231
125,1.24,0.0074367,0.01689,0.048311,0.031362,0.016949,0.043,110.0,0.231,0.0055325,0.013102,0.036879,0.024208,0.012671,0.065,110.0,0.231,0.0027392,0.0075234,0.020102,0.013693,0.006409,0.133,110.0,0.231
126,1.25,0.00735,0.016783,0.047923,0.031152,0.016771,0.043,110.0,0.231,0.0054656,0.013011,0.036564,0.024032,0.012532,0.065,110.0,0.231,0.0027004,0.007458,0.019896,0.01357,0.0063262,0.133,110.0,0.231
127,1.26,0.0072634,0.016676,0.047536,0.030943,0.016593,0.043,110.0,0.231,0.0053988,0.012921,0.036251,0.023858,0.012393,0.065,110.0,0.231,0.0026618,0.0073931,0.019691,0.013447,0.0062437,0.133,110.0,0.231
128,1.27,0.007177,0.016569,0.04715,0.030735,0.016415,0.043,110.0,0.231,0.0053322,0.01283,0.035938,0.023684,0.012254,0.065,110.0,0.231,0.0026234,0.0073286,0.019487,0.013325,0.0061615,0.133,110.0,0.231
129,1.28,0.0070907,0.016463,0.046765,0.030527,0.016238,0.043,110.0,0.231,0.0052657,0.012741,0.035626,0.02351,0.012116,0.065,110.0,0.231,0.002585,0.0072645,0.019284,0.013204,0.0060796,0.133,110.0,0.231
130,1.29,0.0070044,0.016356,0.04638,0.03032,0.01606,0.043,110.0,0.231,0.0051993,0.012651,0.035315,0.023337,0.011978,0.065,110.0,0.231,0.0025469,0.0072008,0.019082,0.013084,0.0059979,0.133,110.0,0.231
131,1.3,0.0069183,0.01625,0.045996,0.030113,0.015883,0.043,110.0,0.231,0.0051331,0.012562,0.035005,0.023165,0.01184,0.065,110.0,0.231,0.0025088,0.0071375,0.018881,0.012964,0.0059165,0.133,110.0,0.231
132,1.31,0.0068323,0.016145,0.045613,0.029906,0.015706,0.043,110.0,0.231,0.0050669,0.012473,0.034696,0.022994,0.011703,0.065,110.0,0.231,0.0024709,0.0070746,0.018681,0.012846,0.0058352,0.133,110.0,0.231
133,1.32,0.0067464,0.016039,0.04523,0.029701,0.015529,0.043,110.0,0.231,0.0050009,0.012385,0.034388,0.022823,0.011565,0.065,110.0,0.231,0.0024331,0.0070121,0.018482,0.012728,0.0057541,0.133,110.0,0.231
134,1.33,0.0066606,0.015934,0.044847,0.029495,0.015352,0.043,110.0,0.231,0.004935,0.012297,0.03408,0.022652,0.011427,0.065,110.0,0.231,0.0023954,0.00695,0.018283,0.01261,0.0056731,0.133,110.0,0.231
135,1.34,0.0065748,0.015829,0.044466,0.02929,0.015175,0.043,110.0,0.231,0.0048693,0.012209,0.033772,0.022482,0.01129,0.065,110.0,0.231,0.0023579,0.0068882,0.018086,0.012494,0.0055922,0.133,110.0,0.231
136,1.35,0.0064892,0.015724,0.044084,0.029086,0.014998,0.043,110.0,0.231,0.0048036,0.012121,0.033465,0.022313,0.011153,0.065,110.0,0.231,0.0023204,0.0068269,0.017889,0.012378,0.0055113,0.133,110.0,0.231
137,1.36,0.0064036,0.01562,0.043703,0.028882,0.014821,0.043,110.0,0.231,0.0047379,0.012034,0.033159,0.022144,0.011015,0.065,110.0,0.231,0.002283,0.0067658,0.017692,0.012262,0.0054303,0.133,110.0,0.231
138,1.37,0.0063181,0.015516,0.043322,0.028678,0.014644,0.043,110.0,0.231,0.0046724,0.011947,0.032853,0.021976,0.010877,0.065,110.0,0.231,0.0022458,0.0067051,0.017496,0.012147,0.005349,0.133,110.0,0.231
139,1.3800000000000001,0.0062326,0.015412,0.04294,0.028474,0.014466,0.043,110.0,0.231,0.0046069,0.011861,0.032546,0.021807,0.010739,0.065,110.0,0.231,0.0022085,0.0066447,0.0173,0.012032,0.0052673,0.133,110.0,0.231
140,1.3900000000000001,0.0061472,0.015308,0.04256,0.028271,0.014289,0.043,110.0,0.231,0.0045415,0.011774,0.03224,0.02164,0.010601,0.065,110.0,0.231,0.0021713,0.0065847,0.017103,0.011918,0.0051851,0.133,110.0,0.231
141,1.4000000000000001,0.0060635,0.015205,0.042179,0.028068,0.01411,0.043,80.0,0.168,0.0044773,0.011688,0.031931,0.02147,0.01046,0.065,80.0,0.168,0.0021345,0.0065243,0.0169,0.0118,0.0050996,0.133,80.0,0.168
142,1.41,0.0060031,0.015127,0.041896,0.027912,0.013985,0.043,80.0,0.168,0.0044316,0.011622,0.031702,0.021339,0.010364,0.065,80.0,0.168,0.0021094,0.0064768,0.016752,0.011707,0.0050444,0.133,80.0,0.168
143,1.42,0.0059429,0.015049,0.041617,0.027757,0.01386,0.043,80.0,0.168,0.0043861,0.011556,0.031477,0.021209,0.010268,0.065,80.0,0.168,0.0020844,0.0064297,0.016606,0.011616,0.00499,0.133,80.0,0.168
144,1.43,0.0058827,0.014971,0.041339,0.027603,0.013735,0.043,80.0,0.168,0.0043408,0.01149,0.031253,0.02108,0.010173,0.065,80.0,0.168,0.0020596,0.0063829,0.016462,0.011526,0.0049361,0.133,80.0,0.168
145,1.44,0.0058227,0.014893,0.041061,0.02745,0.013611,0.043,80.0,0.168,0.0042956,0.011425,0.03103,0.020952,0.010078,0.065,80.0,0.168,0.002035,0.0063365,0.016319,0.011437,0.0048826,0.133,80.0,0.168
146,1.45,0.0057628,0.014816,0.040786,0.027298,0.013487,0.043,80.0,0.168,0.0042505,0.01136,0.030809,0.020826,0.0099836,0.065,80.0,0.168,0.0020105,0.0062904,0.016178,0.011349,0.0048295,0.133,80.0,0.168
147,1.46,0.005703,0.014738,0.040511,0.027147,0.013364,0.043,80.0,0.168,0.0042056,0.011295,0.030589,0.0207,0.0098895,0.065,80.0,0.168,0.0019861,0.0062445,0.016038,0.011262,0.0047767,0.133,80.0,0.168
148,1.47,0.0056433,0.014661,0.040236,0.026996,0.01324,0.043,80.0,0.168,0.0041607,0.01123,0.03037,0.020574,0.0097957,0.065,80.0,0.168,0.0019618,0.006199,0.0159,0.011175,0.0047243,0.133,80.0,0.168
149,1.48,0.0055836,0.014584,0.039963,0.026846,0.013117,0.043,80.0,0.168,0.004116,0.011166,0.030152,0.02045,0.0097022,0.065,80.0,0.168,0.0019376,0.0061538,0.015762,0.01109,0.0046722,0.133,80.0,0.168
150,1.49,0.0055241,0.014508,0.03969,0.026696,0.012994,0.043,80.0,0.168,0.0040713,0.011101,0.029934,0.020326,0.0096089,0.065,80.0,0.168,0.0019135,0.0061089,0.015625,0.011005,0.0046204,0.133,80.0,0.168
151,1.5,0.0054646,0.014431,0.039418,0.026547,0.012871,0.043,80.0,0.168,0.0040268,0.011037,0.029718,0.020202,0.0095159,0.065,80.0,0.168,0.0018896,0.0060642,0.01549,0.010921,0.0045689,0.133,80.0,0.168
152,1.51,0.0054053,0.014355,0.039147,0.026398,0.012749,0.043,80.0,0.168,0.0039823,0.010974,0.029502,0.020079,0.0094231,0.065,80.0,0.168,0.0018657,0.0060198,0.015355,0.010837,0.0045176,0.133,80.0,0.168
153,1.52,0.005346,0.014279,0.038876,0.02625,0.012626,0.043,80.0,0.168,0.003938,0.01091,0.029287,0.019957,0.0093306,0.065,80.0,0.168,0.0018419,0.0059757,0.015221,0.010754,0.0044665,0.133,80.0,0.168
154,1.53,0.0052867,0.014203,0.038606,0.026102,0.012504,0.043,80.0,0.168,0.0038937,0.010847,0.029073,0.019835,0.0092383,0.065,80.0,0.168,0.0018183,0.0059319,0.015087,0.010672,0.0044157,0.133,80.0,0.168
155,1.54,0.0052276,0.014127,0.038336,0.025954,0.012382,0.043,80.0,0.168,0.0038495,0.010784,0.02886,0.019714,0.0091461,0.065,80.0,0.168,0.0017947,0.0058883,0.014955,0.01059,0.0043652,0.133,80.0,0.168
156,1.55,0.0051685,0.014052,0.038067,0.025807,0.01226,0.043,80.0,0.168,0.0038054,0.010721,0.028647,0.019593,0.0090542,0.065,80.0,0.168,0.0017712,0.005845,0.014824,0.010509,0.0043149,0.133,80.0,0.168
157,1.56,0.0051095,0.013976,0.037799,0.025661,0.012138,0.043,80.0,0.168,0.0037614,0.010659,0.028435,0.019472,0.0089625,0.065,80.0,0.168,0.0017478,0.005802,0.014693,0.010428,0.0042648,0.133,80.0,0.168
158,1.57,0.0050506,0.013901,0.037531,0.025514,0.012017,0.043,80.0,0.168,0.0037175,0.010596,0.028223,0.019352,0.008871,0.065,80.0,0.168,0.0017244,0.0057592,0.014563,0.010348,0.0042149,0.133,80.0,0.168
159,1.58,0.0049917,0.013826,0.037264,0.025369,0.011895,0.043,80.0,0.168,0.0036736,0.010534,0.028013,0.019233,0.0087797,0.065,80.0,0.168,0.0017012,0.0057167,0.014434,0.010268,0.0041653,0.133,80.0,0.168
160,1.59,0.0049329,0.013752,0.036997,0.025223,0.011774,0.043,80.0,0.168,0.0036298,0.010472,0.027802,0.019114,0.0086885,0.065,80.0,0.168,0.001678,0.0056744,0.014305,0.010189,0.0041159,0.133,80.0,0.168
161,1.6,0.0048741,0.013677,0.03673,0.025078,0.011653,0.043,80.0,0.168,0.0035861,0.010411,0.027593,0.018995,0.0085975,0.065,80.0,0.168,0.001655,0.0056324,0.014177,0.010111,0.0040667,0.133,80.0,0.168
162,1.61,0.0048154,0.013603,0.036464,0.024933,0.011531,0.043,80.0,0.168,0.0035425,0.010349,0.027384,0.018877,0.0085067,0.065,80.0,0.168,0.001632,0.0055906,0.01405,0.010033,0.0040176,0.133,80.0,0.168
163,1.62,0.0047568,0.013528,0.036199,0.024788,0.01141,0.043,80.0,0.168,0.003499,0.010288,0.027175,0.018759,0.0084161,0.065,80.0,0.168,0.001609,0.0055491,0.013924,0.0099551,0.0039688,0.133,80.0,0.168
164,1.6300000000000001,0.0046982,0.013454,0.035934,0.024644,0.011289,0.043,80.0,0.168,0.0034555,0.010227,0.026968,0.018642,0.0083256,0.065,80.0,0.168,0.0015862,0.0055078,0.013798,0.0098781,0.0039202,0.133,80.0,0.168
165,1.6400000000000001,0.0046397,0.01338,0.035669,0.024501,0.011169,0.043,80.0,0.168,0.0034121,0.010166,0.02676,0.018525,0.0082353,0.065,80.0,0.168,0.0015634,0.0054668,0.013673,0.0098015,0.0038718,0.133,80.0,0.168
166,1.6500000000000001,0.0045812,0.013307,0.035405,0.024357,0.011048,0.043,80.0,0.168,0.0033687,0.010105,0.026554,0.018409,0.0081452,0.065,80.0,0.168,0.0015407,0.005426,0.013549,0.0097254,0.0038237,0.133,80.0,0.168
167,1.6600000000000001,0.0045228,0.013233,0.035141,0.024214,0.010927,0.043,80.0,0.168,0.0033254,0.010045,0.026348,0.018293,0.0080552,0.065,80.0,0.168,0.0015181,0.0053854,0.013425,0.0096497,0.0037757,0.133,80.0,0.168
168,1.67,0.0044644,0.01316,0.034878,0.024071,0.010807,0.043,80.0,0.168,0.0032822,0.0099844,0.026142,0.018177,0.0079654,0.065,80.0,0.168,0.0014955,0.0053451,0.013302,0.0095745,0.0037279,0.133,80.0,0.168
169,1.68,0.0044061,0.013086,0.034615,0.023929,0.010686,0.043,80.0,0.168,0.0032391,0.0099244,0.025937,0.018062,0.0078758,0.065,80.0,0.168,0.001473,0.005305,0.01318,0.0094998,0.0036803,0.133,80.0,0.168
170,1.69,0.0043478,0.013013,0.034352,0.023786,0.010566,0.043,80.0,0.168,0.003196,0.0098645,0.025733,0.017947,0.0077863,0.065,80.0,0.168,0.0014506,0.0052651,0.013058,0.0094255,0.003633,0.133,80.0,0.168
171,1.7,0.0042896,0.01294,0.03409,0.023645,0.010446,0.043,80.0,0.168,0.003153,0.0098048,0.025529,0.017832,0.007697,0.065,80.0,0.168,0.0014283,0.0052255,0.012938,0.0093517,0.0035859,0.133,80.0,0.168
172,1.71,0.0042314,0.012867,0.033829,0.023503,0.010326,0.043,80.0,0.168,0.00311,0.0097453,0.025326,0.017718,0.007608,0.065,80.0,0.168,0.001406,0.0051861,0.012817,0.0092784,0.003539,0.133,80.0,0.168
173,1.72,0.0041732,0.012795,0.033567,0.023362,0.010206,0.043,80.0,0.168,0.0030671,0.009686,0.025123,0.017604,0.0075191,0.065,80.0,0.168,0.0013838,0.0051469,0.012698,0.0092055,0.0034924,0.133,80.0,0.168
174,1.73,0.0041152,0.012722,0.033307,0.023221,0.010086,0.043,80.0,0.168,0.0030243,0.009627,0.024921,0.017491,0.0074304,0.065,80.0,0.168,0.0013617,0.005108,0.012579,0.009133,0.003446,0.133,80.0,0.168
175,1.74,0.0040571,0.01265,0.033046,0.02308,0.009966,0.043,80.0,0.168,0.0029816,0.0095681,0.02472,0.017378,0.007342,0.065,80.0,0.168,0.0013396,0.0050692,0.012461,0.0090611,0.0034,0.133,80.0,0.168
176,1.75,0.0039991,0.012578,0.032786,0.02294,0.0098465,0.043,80.0,0.168,0.0029389,0.0095094,0.024519,0.017265,0.0072539,0.065,80.0,0.168,0.0013176,0.0050308,0.012344,0.0089896,0.0033543,0.133,80.0,0.168
177,1.76,0.0039412,0.012506,0.032527,0.0228,0.0097273,0.043,80.0,0.168,0.0028962,0.0094509,0.024319,0.017153,0.0071661,0.065,80.0,0.168,0.0012957,0.0049925,0.012228,0.0089186,0.0033091,0.133,80.0,0.168
178,1.77,0.0038833,0.012434,0.032269,0.02266,0.0096083,0.043,80.0,0.168,0.0028537,0.0093926,0.02412,0.017042,0.0070788,0.065,80.0,0.168,0.0012739,0.0049545,0.012113,0.0088482,0.0032643,0.133,80.0,0.168
179,1.78,0.0038254,0.012362,0.032011,0.022521,0.0094896,0.043,80.0,0.168,0.0028112,0.0093345,0.023923,0.016931,0.0069921,0.065,80.0,0.168,0.0012522,0.0049167,0.011999,0.0087784,0.0032203,0.133,80.0,0.168
180,1.79,0.0037677,0.012291,0.031752,0.022382,0.0093701,0.043,80.0,0.168,0.0027688,0.0092767,0.023726,0.01682,0.0069062,0.065,80.0,0.168,0.0012305,0.0048792,0.011886,0.0087092,0.0031772,0.133,80.0,0.168
181,1.8,0.0037069,0.012217,0.031489,0.022239,0.0092499,0.043,150.0,0.315,0.0027248,0.009217,0.023528,0.016708,0.00682,0.065,150.0,0.315,0.0012083,0.0048411,0.011777,0.0086409,0.0031359,0.133,150.0,0.315
182,1.81,0.0035951,0.012091,0.03102,0.022002,0.0090184,0.043,150.0,0.315,0.0026416,0.0091186,0.023174,0.016526,0.006648,0.065,150.0,0.315,0.0011643,0.0047816,0.011583,0.008538,0.0030449,0.133,150.0,0.315
183,1.82,0.0034829,0.011966,0.030544,0.021759,0.0087842,0.043,150.0,0.315,0.0025581,0.0090202,0.022813,0.01634,0.0064735,0.065,150.0,0.315,0.00112,0.004722,0.011382,0.0084304,0.0029518,0.133,150.0,0.315
184,1.83,0.0033705,0.011841,0.030063,0.021515,0.0085481,0.043,150.0,0.315,0.0024743,0.0089216,0.022449,0.016151,0.0062973,0.065,150.0,0.315,0.0010754,0.0046625,0.011178,0.0083211,0.0028574,0.133,150.0,0.315
185,1.84,0.0032577,0.011715,0.029579,0.021269,0.00831,0.043,150.0,0.315,0.0023902,0.0088231,0.022081,0.015962,0.0061196,0.065,150.0,0.315,0.0010307,0.0046031,0.010973,0.0082107,0.0027619,0.133,150.0,0.315
186,1.85,0.0031447,0.011589,0.029093,0.021023,0.00807,0.043,150.0,0.315,0.0023059,0.0087246,0.021711,0.015771,0.0059403,0.065,150.0,0.315,0.00098589,0.0045438,0.010765,0.0080995,0.0026654,0.133,150.0,0.315
187,1.86,0.0030314,0.011464,0.028602,0.020775,0.0078279,0.043,150.0,0.315,0.0022214,0.0086261,0.021339,0.015579,0.0057594,0.065,150.0,0.315,0.00094089,0.0044846,0.010556,0.0079878,0.0025677,0.133,150.0,0.315
188,1.87,0.0029177,0.011338,0.028109,0.020525,0.0075834,0.043,150.0,0.315,0.0021367,0.0085276,0.020963,0.015387,0.0055768,0.065,150.0,0.315,0.00089572,0.0044255,0.010345,0.0078756,0.002469,0.133,150.0,0.315
189,1.8800000000000001,0.0028037,0.011212,0.027611,0.020275,0.0073363,0.043,150.0,0.315,0.0020517,0.0084291,0.020586,0.015193,0.0053921,0.065,150.0,0.315,0.00085037,0.0043666,0.010132,0.0077629,0.002369,0.133,150.0,0.315
190,1.8900000000000001,0.0026893,0.011086,0.02711,0.020024,0.0070862,0.043,150.0,0.315,0.0019664,0.0083305,0.020205,0.014999,0.0052052,0.065,150.0,0.315,0.00080483,0.0043077,0.0099173,0.0076498,0.0022675,0.133,150.0,0.315
191,1.9000000000000001,0.0025744,0.010959,0.026603,0.019771,0.0068327,0.043,150.0,0.315,0.0018807,0.0082319,0.01982,0.014804,0.0050158,0.065,150.0,0.315,0.00075906,0.0042489,0.0097006,0.0075362,0.0021644,0.133,150.0,0.315
192,1.9100000000000001,0.002459,0.010832,0.026091,0.019516,0.0065751,0.043,150.0,0.315,0.0017947,0.0081331,0.019431,0.014608,0.0048233,0.065,150.0,0.315,0.00071304,0.0041901,0.0094814,0.0074221,0.0020593,0.133,150.0,0.315
193,1.92,0.0023429,0.010705,0.025573,0.01926,0.0063127,0.043,150.0,0.315,0.0017081,0.0080341,0.019037,0.01441,0.0046272,0.065,150.0,0.315,0.00066671,0.0041313,0.0092591,0.0073072,0.0019519,0.133,150.0,0.315
194,1.93,0.0022262,0.010578,0.025046,0.019001,0.0060446,0.043,150.0,0.315,0.0016211,0.0079348,0.018638,0.014211,0.0044268,0.065,150.0,0.315,0.00062002,0.0040725,0.0090331,0.0071914,0.0018417,0.133,150.0,0.315
195,1.94,0.0021086,0.010449,0.024509,0.01874,0.0057695,0.043,150.0,0.315,0.0015334,0.0078351,0.018231,0.01401,0.0042212,0.065,150.0,0.315,0.00057291,0.0040135,0.0088025,0.0070745,0.001728,0.133,150.0,0.315
196,1.95,0.0019899,0.01032,0.02396,0.018474,0.0054856,0.043,150.0,0.315,0.001445,0.007735,0.017815,0.013806,0.004009,0.065,150.0,0.315,0.00052528,0.0039543,0.008566,0.0069561,0.0016099,0.133,150.0,0.315
197,1.96,0.00187,0.01019,0.023395,0.018205,0.0051903,0.043,150.0,0.315,0.0013556,0.0076341,0.017387,0.013599,0.0037881,0.065,150.0,0.315,0.00047699,0.0038948,0.0083217,0.0068356,0.0014861,0.133,150.0,0.315
198,1.97,0.0017485,0.010059,0.022808,0.017929,0.0048794,0.043,150.0,0.315,0.0012649,0.0075323,0.016943,0.013387,0.0035555,0.065,150.0,0.315,0.00042787,0.0038348,0.0080664,0.0067123,0.0013541,0.133,150.0,0.315
199,1.98,0.0016248,0.0099254,0.02219,0.017644,0.0045455,0.043,150.0,0.315,0.0011726,0.0074292,0.016475,0.013169,0.0033055,0.065,150.0,0.315,0.00037759,0.003774,0.0077946,0.0065846,0.0012101,0.133,150.0,0.315
200,1.99,0.0014979,0.0097891,0.021518,0.017345,0.0041733,0.043,150.0,0.315,0.0010779,0.0073239,0.015966,0.01294,0.0030264,0.065,150.0,0.315,0.00032559,0.0037118,0.0074943,0.0064492,0.0010451,0.133,150.0,0.315
201,2.0,0.0013716,0.0096456,0.020696,0.016992,0.0037035,0.0475,0.5,0.00105,0.0009769,0.0071776,0.015201,0.012553,0.0026479,0.05,0.5,0.00105,0.00027093,0.0036265,0.0070351,0.0062231,0.00081197,0.1,0.5,0.00105
202,2.0100000000000002,0.0013695,0.0096337,0.020653,0.016957,0.0036965,0.0475,0.5,0.01148,0.00097545,0.0071686,0.015173,0.01253,0.0026433,0.05,0.5,0.01148,0.00027018,0.0036187,0.0070113,0.0062021,0.00080919,0.1,0.5,0.01148
